Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
128430-198539:Jung Hoo Lee,128430-198539,OF,Jung Hoo,Jung Hoo Lee,Lee,8.085714068,7,2900,NYM@SF,SF,NYM,,,,,,OF/UTIL
128430-68544:Matt Chapman,128430-68544,3B,Matt,Matt Chapman,Chapman,8.899999891,7,2900,NYM@SF,SF,NYM,,,,,,3B/UTIL
128430-68587:Ozzie Albies,128430-68587,2B,Ozzie,Ozzie Albies,Albies,9.285714286,7,2900,ATL@ARI,ATL,ARI,,,,,,2B/UTIL
128430-189530:Dominic Canzone,128430-189530,OF,Dominic,Dominic Canzone,Canzone,12.41666667,6,2800,SEA@LAA,SEA,LAA,,,,,,OF/UTIL
128430-61553:Yoan Moncada,128430-61553,3B,Yoan,Yoan Moncada,Moncada,8.233333588,6,2800,SEA@LAA,LAA,SEA,,,,,,3B/UTIL
128430-21705:Marcus Semien,128430-21705,2B,Marcus,Marcus Semien,Semien,4.428571429,7,2800,NYM@SF,NYM,SF,,,,,,2B/UTIL
128430-79181:Mauricio Dubon,128430-79181,2B/3B/SS/OF,Mauricio,Mauricio Dubon,Dubon,13.13333384,6,2800,ATL@ARI,ATL,ARI,,,,,,2B/3B/SS/OF/UTIL
128430-79223:Josh Naylor,128430-79223,1B,Josh,Josh Naylor,Naylor,1.714285714,7,2800,SEA@LAA,SEA,LAA,,,,,,C/1B/UTIL
128430-79257:Josh Lowe,128430-79257,OF,Josh,Josh Lowe,Lowe,6.28333346,6,2800,SEA@LAA,LAA,SEA,,,,,,OF/UTIL
128430-101827:Luis Arraez,128430-101827,1B/2B,Luis,Luis Arraez,Arraez,9.657142639,7,2800,NYM@SF,SF,NYM,,,,,,C/1B/2B/UTIL
128430-206482:Jacob Wilson,128430-206482,SS,Jacob,Jacob Wilson,Wilson,5.700000127,6,2800,HOU@ATH,ATH,HOU,,,,,,SS/UTIL
128430-82612:Brent Rooker,128430-82612,OF,Brent,Brent Rooker,Rooker,2.583333333,6,2800,HOU@ATH,ATH,HOU,,,,,,OF/UTIL
128430-165559:Yainer Diaz,128430-165559,C,Yainer,Yainer Diaz,Diaz,5.140000153,5,2800,HOU@ATH,HOU,ATH,,,,,,C/1B/UTIL
128430-82642:Heliot Ramos,128430-82642,OF,Heliot,Heliot Ramos,Ramos,5.799999782,7,2800,NYM@SF,SF,NYM,,,,,,OF/UTIL
128430-102283:Alek Thomas,128430-102283,OF,Alek,Alek Thomas,Thomas,8.900000254,6,2800,ATL@ARI,ARI,ATL,,,,,,OF/UTIL
128430-102308:Jonathan India,128430-102308,2B/3B/OF,Jonathan,Jonathan India,India,8.980000305,5,2800,MIL@KC,KC,MIL,,,,,,2B/3B/OF/UTIL
128430-13266:Salvador Perez,128430-13266,C/1B,Salvador,Salvador Perez,Perez,6.650000254,6,2800,MIL@KC,KC,MIL,,,,,,C/1B/UTIL
128430-52179:J.P. Crawford,128430-52179,SS,J.P.,J.P. Crawford,Crawford,8.327810795,169,2800,SEA@LAA,SEA,LAA,,,,,,SS/UTIL
128430-135218:Jake Meyers,128430-135218,OF,Jake,Jake Meyers,Meyers,7.266666412,6,2700,HOU@ATH,HOU,ATH,,,,,,OF/UTIL
128430-85307:Jeff McNeil,128430-85307,2B/OF,Jeff,Jeff McNeil,McNeil,3.039999962,5,2700,HOU@ATH,ATH,HOU,,,,,,2B/OF/UTIL
128430-181813:David Hamilton,128430-181813,SS/2B,David,David Hamilton,Hamilton,15.44999981,4,2700,MIL@KC,MIL,KC,,,,,,2B/SS/UTIL
128430-222806:Jac Caglianone,128430-222806,1B/OF,Jac,Jac Caglianone,Caglianone,6.599999746,6,2700,MIL@KC,KC,MIL,,,,,,C/1B/OF/UTIL
128430-82530:Pavin Smith,128430-82530,1B/OF,Pavin,Pavin Smith,Smith,7.849999905,2,2700,ATL@ARI,ARI,ATL,IL,Elbow,,,,C/1B/OF/UTIL
128430-222821:Carson Benge,128430-222821,OF,Carson,Carson Benge,Benge,8.183333079,6,2700,NYM@SF,NYM,SF,,,,,,OF/UTIL
128430-119442:Gabriel Moreno,128430-119442,C,Gabriel,Gabriel Moreno,Moreno,7.266666412,6,2700,ATL@ARI,ARI,ATL,,,,,,C/1B/UTIL
128430-82624:Sean Murphy,128430-82624,C,Sean,Sean Murphy,Murphy,8.003191359,94,2700,ATL@ARI,ATL,ARI,IL,Hip,,,,C/1B/UTIL
128430-53033:Mike Yastrzemski,128430-53033,OF,Mike,Mike Yastrzemski,Yastrzemski,9.316666921,6,2700,ATL@ARI,ATL,ARI,,,,,,OF/UTIL
128430-211773:Isaac Collins,128430-211773,OF/2B,Isaac,Isaac Collins,Collins,8.266666412,6,2700,MIL@KC,KC,MIL,,,,,,2B/OF/UTIL
128430-181795:Lawrence Butler,128430-181795,OF,Lawrence,Lawrence Butler,Butler,1.839999962,5,2600,HOU@ATH,ATH,HOU,,,,,,OF/UTIL
128430-16945:Gary Sanchez,128430-16945,C,Gary,Gary Sanchez,Sanchez,17.69999949,3,2600,MIL@KC,MIL,KC,,,,,,C/1B/UTIL
128430-222844:Cole Young,128430-222844,SS/2B,Cole,Cole Young,Young,9.828571865,7,2600,SEA@LAA,SEA,LAA,,,,,,2B/SS/UTIL
128430-119495:Andrew Vaughn,128430-119495,1B,Andrew,Andrew Vaughn,Vaughn,6.5,1,2600,MIL@KC,MIL,KC,IL,Hand,,,,C/1B/UTIL
128430-81622:Mitch Garver,128430-81622,C,Mitch,Mitch Garver,Garver,6,1,2600,SEA@LAA,SEA,LAA,,,,,,C/1B/UTIL
128430-146160:Ha-Seong Kim,128430-146160,SS,Ha-Seong,Ha-Seong Kim,Kim,8.068749746,48,2600,ATL@ARI,ATL,ARI,IL,Finger,,,,SS/UTIL
128430-12310:Carlos Santana,128430-12310,1B,Carlos,Carlos Santana,Santana,2.533333302,6,2500,ATL@ARI,ARI,ATL,,,,,,C/1B/UTIL
128430-135260:Logan O'Hoppe,128430-135260,C,Logan,Logan O'Hoppe,O'Hoppe,4.700000127,6,2500,SEA@LAA,LAA,SEA,,,,,,C/1B/UTIL
128430-118120:Jonah Heim,128430-118120,C,Jonah,Jonah Heim,Heim,6.099999905,2,2500,ATL@ARI,ATL,ARI,,,,,,C/1B/UTIL
128430-13719:Nolan Arenado,128430-13719,3B,Nolan,Nolan Arenado,Arenado,2.533333302,6,2500,ATL@ARI,ARI,ATL,,,,,,3B/UTIL
128430-23107:Jorge Soler,128430-23107,OF,Jorge,Jorge Soler,Soler,9.900000436,7,2500,SEA@LAA,LAA,SEA,,,,,,OF/UTIL
128430-222846:Cam Smith,128430-222846,OF,Cam,Cam Smith,Smith,10.92857143,7,2500,HOU@ATH,HOU,ATH,,,,,,OF/UTIL
128430-165579:Carter Jensen,128430-165579,C,Carter,Carter Jensen,Jensen,4.700000127,6,2500,MIL@KC,KC,MIL,,,,,,C/1B/UTIL
128430-165641:Max Muncy,128430-165641,SS/2B/3B,Max,Max Muncy,Muncy,9.299999873,6,2500,HOU@ATH,ATH,HOU,,,,,,2B/3B/SS/UTIL
128430-13423:Starling Marte,128430-13423,OF,Starling,Starling Marte,Marte,0,1,2400,MIL@KC,KC,MIL,,,,,,OF/UTIL
128430-102588:Brewer Hicklen,128430-102588,OF,Brewer,Brewer Hicklen,Hicklen,21.39999962,1,2400,ATL@ARI,ATL,ARI,,,,,,OF/UTIL
128430-145611:Oswald Peraza,128430-145611,SS/2B/3B,Oswald,Oswald Peraza,Peraza,9.233333588,6,2400,SEA@LAA,LAA,SEA,,,,,,2B/3B/SS/UTIL
128430-136504:Patrick Bailey,128430-136504,C,Patrick,Patrick Bailey,Bailey,3.116666794,6,2400,NYM@SF,SF,NYM,,,,,,C/1B/UTIL
128430-238918:Jose Fernandez,128430-238918,SS,Jose,Jose Fernandez,Fernandez,15.80000051,3,2400,ATL@ARI,ARI,ATL,,,,,,SS/UTIL
128430-79249:Harrison Bader,128430-79249,OF,Harrison,Harrison Bader,Bader,6.271428789,7,2400,NYM@SF,SF,NYM,,,,,,OF/UTIL
128430-53757:Rob Refsnyder,128430-53757,OF,Rob,Rob Refsnyder,Refsnyder,0,3,2400,SEA@LAA,SEA,LAA,,,,,,OF/UTIL
128430-13858:Christian Vazquez,128430-13858,C,Christian,Christian Vazquez,Vazquez,11.63333384,3,2400,HOU@ATH,HOU,ATH,,,,,,C/1B/UTIL
128430-201253:Joey Loperfido,128430-201253,OF,Joey,Joey Loperfido,Loperfido,6.650000254,6,2400,HOU@ATH,HOU,ATH,,,,,,OF/UTIL
128430-119366:Jerar Encarnacion,128430-119366,OF/1B,Jerar,Jerar Encarnacion,Encarnacion,0,1,2400,NYM@SF,SF,NYM,,,,,,C/1B/OF/UTIL
128430-164495:Jordan Lawlar,128430-164495,2B/3B/OF,Jordan,Jordan Lawlar,Lawlar,9.766666412,6,2400,ATL@ARI,ARI,ATL,DTD,Wrist,,,,2B/3B/OF/UTIL
128430-82615:Mark Vientos,128430-82615,3B,Mark,Mark Vientos,Vientos,6.925000191,4,2400,NYM@SF,NYM,SF,,,,,,3B/UTIL
128430-13099:Travis d'Arnaud,128430-13099,C,Travis,Travis d'Arnaud,d'Arnaud,4.599999905,2,2400,SEA@LAA,LAA,SEA,,,,,,C/1B/UTIL
128430-165686:Casey Schmitt,128430-165686,3B/SS/2B/1B,Casey,Casey Schmitt,Schmitt,6.142857143,7,2400,NYM@SF,SF,NYM,,,,,,C/1B/2B/3B/SS/UTIL
128430-68563:Victor Robles,128430-68563,OF,Victor,Victor Robles,Robles,6.166666667,3,2400,SEA@LAA,SEA,LAA,,,,,,OF/UTIL
128430-102418:Eli White,128430-102418,OF,Eli,Eli White,White,2.299999952,4,2300,ATL@ARI,ATL,ARI,,,,,,OF/UTIL
128430-79896:Luis Torrens,128430-79896,C,Luis,Luis Torrens,Torrens,3.166666667,3,2300,NYM@SF,NYM,SF,,,,,,C/1B/UTIL
128430-38973:Tyrone Taylor,128430-38973,OF,Tyrone,Tyrone Taylor,Taylor,0,3,2300,NYM@SF,NYM,SF,,,,,,OF/UTIL
128430-102486:Blake Perkins,128430-102486,OF,Blake,Blake Perkins,Perkins,3.924999952,4,2300,MIL@KC,MIL,KC,,,,,,OF/UTIL
128430-101817:Luis Rengifo,128430-101817,2B/3B/SS,Luis,Luis Rengifo,Rengifo,5.550000191,4,2300,MIL@KC,MIL,KC,,,,,,2B/3B/SS/UTIL
128430-101844:Lane Thomas,128430-101844,OF,Lane,Lane Thomas,Thomas,1.2,5,2300,MIL@KC,KC,MIL,,,,,,OF/UTIL
128430-164496:Adrian Del Castillo,128430-164496,C,Adrian,Adrian Del Castillo,Del Castillo,5.824999723,44,2300,ATL@ARI,ARI,ATL,IL,Calf,,,,C/1B/UTIL
128430-165639:Brandon Lockridge,128430-165639,OF,Brandon,Brandon Lockridge,Lockridge,10.65999985,5,2300,MIL@KC,MIL,KC,,,,,,OF/UTIL
128430-70898:Adam Frazier,128430-70898,2B/3B/OF,Adam,Adam Frazier,Frazier,3.099999905,2,2200,SEA@LAA,LAA,SEA,,,,,,2B/3B/OF/UTIL
128430-197904:Darell Hernaiz,128430-197904,SS/3B,Darell,Darell Hernaiz,Hernaiz,0,3,2200,HOU@ATH,ATH,HOU,,,,,,3B/SS/UTIL
128430-79267:Andy Ibanez,128430-79267,2B/3B,Andy,Andy Ibanez,Ibanez,4.800000191,4,2200,HOU@ATH,ATH,HOU,,,,,,2B/3B/UTIL
128430-173548:Michael Massey,128430-173548,2B/OF,Michael,Michael Massey,Massey,5.41025641,78,2200,MIL@KC,KC,MIL,IL,Calf,,,,2B/OF/UTIL
128430-222845:Brice Matthews,128430-222845,SS/2B,Brice,Brice Matthews,Matthews,4.940000153,5,2200,HOU@ATH,HOU,ATH,,,,,,2B/SS/UTIL
128430-17105:Sandy Leon,128430-17105,C,Sandy,Sandy Leon,Leon,5.140000153,5,2200,ATL@ARI,ATL,ARI,,,,,,C/1B/UTIL
128430-165623:Carlos Cortes,128430-165623,OF,Carlos,Carlos Cortes,Cortes,3,3,2200,HOU@ATH,ATH,HOU,,,,,,OF/UTIL
128430-165645:Denzel Clarke,128430-165645,OF,Denzel,Denzel Clarke,Clarke,3.139999962,5,2200,HOU@ATH,ATH,HOU,,,,,,OF/UTIL
128430-17171:James McCann,128430-17171,C,James,James McCann,McCann,4.066666603,3,2200,ATL@ARI,ARI,ATL,,,,,,C/1B/UTIL
128430-211757:Bryce Teodosio,128430-211757,OF,Bryce,Bryce Teodosio,Teodosio,0,5,2200,SEA@LAA,LAA,SEA,,,,,,OF/UTIL
128430-202657:Tyler Locklear,128430-202657,1B,Tyler,Tyler Locklear,Locklear,6.264516031,31,2200,ATL@ARI,ARI,ATL,IL,Elbow,,,,C/1B/UTIL
128430-102349:Leo Rivas,128430-102349,SS/2B,Leo,Leo Rivas,Rivas,4.842857361,7,2200,SEA@LAA,SEA,LAA,,,,,,2B/SS/UTIL
128430-102541:Jared Oliva,128430-102541,OF,Jared,Jared Oliva,Oliva,4.599999905,2,2100,NYM@SF,SF,NYM,,,,,,OF/UTIL
128430-83191:Austin Wynns,128430-83191,C,Austin,Austin Wynns,Wynns,1.5,2,2100,HOU@ATH,ATH,HOU,,,,,,C/1B/UTIL
128430-146690:Nick Loftin,128430-146690,3B/2B/OF,Nick,Nick Loftin,Loftin,7.699999809,2,2100,MIL@KC,KC,MIL,,,,,,2B/3B/OF/UTIL
128430-85260:Patrick Wisdom,128430-85260,1B/3B/OF,Patrick,Patrick Wisdom,Wisdom,,0,2100,SEA@LAA,SEA,LAA,,,,,,C/1B/3B/OF/UTIL
128430-181835:Jorge Barrosa,128430-181835,OF,Jorge,Jorge Barrosa,Barrosa,7.599999905,2,2100,ATL@ARI,ARI,ATL,,,,,,OF/UTIL
128430-219727:Tim Tawa,128430-219727,2B/1B/OF,Tim,Tim Tawa,Tawa,3,3,2100,ATL@ARI,ARI,ATL,,,,,,C/1B/2B/OF/UTIL
128430-81511:Kyle Farmer,128430-81511,2B/3B/SS/1B,Kyle,Kyle Farmer,Farmer,3.25,2,2100,ATL@ARI,ATL,ARI,,,,,,C/1B/2B/3B/SS/UTIL
128430-164502:Vaughn Grissom,128430-164502,SS/2B,Vaughn,Vaughn Grissom,Grissom,,0,2100,SEA@LAA,LAA,SEA,IL,Wrist,,,,2B/SS/UTIL
128430-222902:Tyler Tolbert,128430-222902,2B/OF,Tyler,Tyler Tolbert,Tolbert,2,3,2100,MIL@KC,KC,MIL,,,,,,2B/OF/UTIL
128430-240355:Daniel Susac,128430-240355,C,Daniel,Daniel Susac,Susac,6,2,2100,NYM@SF,SF,NYM,,,,,,C/1B/UTIL
128430-208716:Zach Dezenzo,128430-208716,1B/OF,Zach,Zach Dezenzo,Dezenzo,6.952940997,34,2100,HOU@ATH,HOU,ATH,IL,Elbow,,,,C/1B/OF/UTIL
128430-81869:Chad Wallach,128430-81869,C,Chad,Chad Wallach,Wallach,0,1,2100,HOU@ATH,ATH,HOU,,,,,,C/1B/UTIL
128430-102380:Nick Allen,128430-102380,SS,Nick,Nick Allen,Allen,0.64000001,5,2100,HOU@ATH,HOU,ATH,,,,,,SS/UTIL
128430-68593:Jorge Mateo,128430-68593,SS/2B/OF,Jorge,Jorge Mateo,Mateo,8.46666654,3,2100,ATL@ARI,ATL,ARI,,,,,,2B/SS/OF/UTIL
128430-81924:Niko Goodrum,128430-81924,2B/OF,Niko,Niko Goodrum,Goodrum,,0,2000,NYM@SF,NYM,SF,,,,,,2B/OF/UTIL
128430-102406:Vidal Brujan,128430-102406,2B/SS/3B/OF,Vidal,Vidal Brujan,Brujan,3.062295132,61,2000,NYM@SF,NYM,SF,,,,,,2B/3B/SS/OF/UTIL
128430-102413:Luken Baker,128430-102413,1B,Luken,Luken Baker,Baker,3.715789393,19,2000,ATL@ARI,ARI,ATL,,,,,,C/1B/UTIL
128430-135195:Sebastian Rivero,128430-135195,C,Sebastian,Sebastian Rivero,Rivero,4.799999931,11,2000,SEA@LAA,LAA,SEA,,,,,,C/1B/UTIL
128430-102427:Jordan Groshans,128430-102427,3B,Jordan,Jordan Groshans,Groshans,,0,2000,ATL@ARI,ATL,ARI,,,,,,3B/UTIL
128430-54307:Elias Diaz,128430-54307,C,Elias,Elias Diaz,Diaz,5.068867809,106,2000,MIL@KC,KC,MIL,,,,,,C/1B/UTIL
128430-102436:Kristian Robinson,128430-102436,OF,Kristian,Kristian Robinson,Robinson,,0,2000,ATL@ARI,ARI,ATL,,,,,,OF/UTIL
128430-102451:Brennen Davis,128430-102451,OF,Brennen,Brennen Davis,Davis,,0,2000,SEA@LAA,SEA,LAA,IL,Hamstring,,,,OF/UTIL
128430-135223:Jakson Reetz,128430-135223,C,Jakson,Jakson Reetz,Reetz,,0,2000,SEA@LAA,SEA,LAA,,,,,,C/1B/UTIL
128430-102454:Jhonny Pereda,128430-102454,C,Jhonny,Jhonny Pereda,Pereda,3.993333435,30,2000,SEA@LAA,SEA,LAA,,,,,,C/1B/UTIL
128430-135227:Jose Rojas,128430-135227,2B,Jose,Jose Rojas,Rojas,,0,2000,NYM@SF,NYM,SF,,,,,,2B/UTIL
128430-172093:Michael Stefanic,128430-172093,2B,Michael,Michael Stefanic,Stefanic,2.688888974,9,2000,HOU@ATH,ATH,HOU,,,,,,2B/UTIL
128430-135263:Brian O'Keefe,128430-135263,C,Brian,Brian O'Keefe,O'Keefe,,0,2000,SEA@LAA,SEA,LAA,,,,,,C/1B/UTIL
128430-135267:Kaden Polcovich,128430-135267,2B,Kaden,Kaden Polcovich,Polcovich,,0,2000,SEA@LAA,SEA,LAA,,,,,,2B/UTIL
128430-212070:Gustavo Campero,128430-212070,OF,Gustavo,Gustavo Campero,Campero,5.885714395,28,2000,SEA@LAA,LAA,SEA,,,,,,OF/UTIL
128430-171128:Buddy Kennedy,128430-171128,3B/2B,Buddy,Buddy Kennedy,Kennedy,2.146153817,13,2000,NYM@SF,SF,NYM,,,,,,2B/3B/UTIL
128430-197761:Jair Camargo,128430-197761,C,Jair,Jair Camargo,Camargo,,0,2000,ATL@ARI,ATL,ARI,,,,,,C/1B/UTIL
128430-135302:Brayan Buelvas,128430-135302,OF,Brayan,Brayan Buelvas,Buelvas,,0,2000,HOU@ATH,ATH,HOU,,,,,,OF/UTIL
128430-135310:Chadwick Tromp,128430-135310,C,Chadwick,Chadwick Tromp,Tromp,4.237500191,8,2000,ATL@ARI,ATL,ARI,,,,,,C/1B/UTIL
128430-53401:Trey Mancini,128430-53401,1B/OF,Trey,Trey Mancini,Mancini,,0,2000,SEA@LAA,LAA,SEA,,,,,,C/1B/OF/UTIL
128430-184480:Cesar Salazar,128430-184480,C,Cesar,Cesar Salazar,Salazar,1.954545455,11,2000,HOU@ATH,HOU,ATH,,,,,,C/1B/UTIL
128430-13487:Tommy Pham,128430-13487,OF,Tommy,Tommy Pham,Pham,7.864999898,120,2000,NYM@SF,NYM,SF,,,,,,OF/UTIL
128430-172216:David Villar,128430-172216,3B/1B,David,David Villar,Villar,5.14444436,9,2000,NYM@SF,NYM,SF,,,,,,C/1B/3B/UTIL
128430-198865:Druw Jones,128430-198865,OF,Druw,Druw Jones,Jones,,0,2000,ATL@ARI,ARI,ATL,,,,,,OF/UTIL
128430-145617:David Garcia,128430-145617,C,David,David Garcia,Garcia,,0,2000,MIL@KC,MIL,KC,,,,,,C/1B/UTIL
128430-198871:Tommy Troy,128430-198871,SS,Tommy,Tommy Troy,Troy,,0,2000,ATL@ARI,ARI,ATL,,,,,,SS/UTIL
128430-194773:Logan Porter,128430-194773,C,Logan,Logan Porter,Porter,3.779999924,5,2000,NYM@SF,SF,NYM,,,,,,C/1B/UTIL
128430-60652:Christian Arroyo,128430-60652,2B,Christian,Christian Arroyo,Arroyo,,0,2000,NYM@SF,NYM,SF,,,,,,2B/UTIL
128430-83182:Eric Haase,128430-83182,C/OF,Eric,Eric Haase,Haase,5.323333232,30,2000,NYM@SF,SF,NYM,,,,,,C/1B/OF/UTIL
128430-198898:Jett Williams,128430-198898,SS,Jett,Jett Williams,Williams,,0,2000,MIL@KC,MIL,KC,,,,,,SS/UTIL
128430-198897:Brock Wilken,128430-198897,3B,Brock,Brock Wilken,Wilken,,0,2000,MIL@KC,MIL,KC,,,,,,3B/UTIL
128430-198903:Drew Gilbert,128430-198903,OF,Drew,Drew Gilbert,Gilbert,5.612820356,39,2000,NYM@SF,SF,NYM,,,,,,OF/UTIL
128430-198902:Ryan Clifford,128430-198902,OF,Ryan,Ryan Clifford,Clifford,,0,2000,NYM@SF,NYM,SF,,,,,,OF/UTIL
128430-116994:Donovan Walton,128430-116994,SS,Donovan,Donovan Walton,Walton,4.849999905,2,2000,SEA@LAA,LAA,SEA,,,,,,SS/UTIL
128430-146694:Arol Vera,128430-146694,SS,Arol,Arol Vera,Vera,,0,2000,SEA@LAA,LAA,SEA,,,,,,SS/UTIL
128430-197895:Tyler Gentry,128430-197895,OF,Tyler,Tyler Gentry,Gentry,,0,2000,MIL@KC,KC,MIL,,,,,,OF/UTIL
128430-146692:David Calabrese,128430-146692,OF,David,David Calabrese,Calabrese,,0,2000,SEA@LAA,LAA,SEA,,,,,,OF/UTIL
128430-146693:Alexander Ramirez,128430-146693,OF,Alexander,Alexander Ramirez,Ramirez,,0,2000,SEA@LAA,LAA,SEA,,,,,,OF/UTIL
128430-146700:Freddy Zamora,128430-146700,SS,Freddy,Freddy Zamora,Zamora,,0,2000,MIL@KC,MIL,KC,,,,,,SS/UTIL
128430-198931:Felnin Celesten,128430-198931,SS,Felnin,Felnin Celesten,Celesten,,0,2000,SEA@LAA,SEA,LAA,,,,,,SS/UTIL
128430-85268:Joey Meneses,128430-85268,1B,Joey,Joey Meneses,Meneses,,0,2000,HOU@ATH,ATH,HOU,,,,,,C/1B/UTIL
