Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
128430-198937:Bryce Eldridge,128430-198937,OF,Bryce,Bryce Eldridge,Eldridge,5.620000076,10,2000,NYM@SF,SF,NYM,,,,,,OF/UTIL
128430-79130:Jose Azocar,128430-79130,OF,Jose,Jose Azocar,Azocar,3.321428571,14,2000,ATL@ARI,ATL,ARI,,,,,,OF/UTIL
128430-197912:Jacob Hurtubise,128430-197912,OF,Jacob,Jacob Hurtubise,Hurtubise,1.800000032,12,2000,MIL@KC,MIL,KC,,,,,,OF/UTIL
128430-85277:Cavan Biggio,128430-85277,2B/OF/1B/3B,Cavan,Cavan Biggio,Biggio,3.573684291,38,2000,HOU@ATH,HOU,ATH,,,,,,C/1B/2B/3B/OF/UTIL
128430-146718:Casey Martin,128430-146718,SS,Casey,Casey Martin,Martin,,0,2000,MIL@KC,MIL,KC,,,,,,SS/UTIL
128430-146719:Junior Perez,128430-146719,OF,Junior,Junior Perez,Perez,,0,2000,HOU@ATH,ATH,HOU,,,,,,OF/UTIL
128430-238907:Nick Morabito,128430-238907,OF,Nick,Nick Morabito,Morabito,,0,2000,NYM@SF,NYM,SF,,,,,,OF/UTIL
128430-79174:Jacob Nottingham,128430-79174,C,Jacob,Jacob Nottingham,Nottingham,,0,2000,SEA@LAA,SEA,LAA,,,,,,C/1B/UTIL
128430-85320:Michael Perez,128430-85320,C,Michael,Michael Perez,Perez,,0,2000,ATL@ARI,ARI,ATL,,,,,,C/1B/UTIL
128430-170321:Brian Serven,128430-170321,C,Brian,Brian Serven,Serven,,0,2000,HOU@ATH,ATH,HOU,,,,,,C/1B/UTIL
128430-79190:Ben Rortvedt,128430-79190,C,Ben,Ben Rortvedt,Rortvedt,4.097916603,48,2000,NYM@SF,NYM,SF,,,,,,C/1B/UTIL
128430-232803:Zach Cole,128430-232803,OF,Zach,Zach Cole,Cole,11.88666687,15,2000,HOU@ATH,HOU,ATH,O,Toe,,,,OF/UTIL
128430-79218:Kevin Newman,128430-79218,SS/2B/3B,Kevin,Kevin Newman,Newman,3.194736949,57,2000,MIL@KC,KC,MIL,,,,,,2B/3B/SS/UTIL
128430-79225:Luis Urias,128430-79225,3B/2B,Luis,Luis Urias,Urias,6.123958588,96,2000,ATL@ARI,ARI,ATL,,,,,,2B/3B/UTIL
128430-226686:Rhylan Thomas,128430-226686,OF,Rhylan,Rhylan Thomas,Thomas,7.46666654,3,2000,SEA@LAA,SEA,LAA,,,,,,OF/UTIL
128430-38276:Albert Almora,128430-38276,OF,Albert,Albert Almora,Almora,,0,2000,ATL@ARI,ARI,ATL,,,,,,OF/UTIL
128430-79240:Aramis Garcia,128430-79240,C,Aramis,Aramis Garcia,Garcia,0,2,2000,ATL@ARI,ARI,ATL,,,,,,C/1B/UTIL
128430-152972:Luke Williams,128430-152972,2B/OF/SS/3B,Luke,Luke Williams,Williams,1.944444444,45,2000,ATL@ARI,ATL,ARI,,,,,,2B/3B/SS/OF/UTIL
128430-79277:Rowdy Tellez,128430-79277,1B,Rowdy,Rowdy Tellez,Tellez,6.493749891,112,2000,ATL@ARI,ATL,ARI,,,,,,C/1B/UTIL
128430-38324:Jorge Alfaro,128430-38324,C,Jorge,Jorge Alfaro,Alfaro,4.435714177,14,2000,MIL@KC,KC,MIL,,,,,,C/1B/UTIL
128430-180694:Cade Marlowe,128430-180694,OF,Cade,Cade Marlowe,Marlowe,,0,2000,HOU@ATH,ATH,HOU,,,,,,OF/UTIL
128430-135646:Carson Taylor,128430-135646,C,Carson,Carson Taylor,Taylor,,0,2000,SEA@LAA,SEA,LAA,,,,,,C/1B/UTIL
128430-155109:Alejo Lopez,128430-155109,2B,Alejo,Alejo Lopez,Lopez,,0,2000,SEA@LAA,SEA,LAA,,,,,,2B/UTIL
128430-119308:Adam Hall,128430-119308,SS,Adam,Adam Hall,Hall,,0,2000,MIL@KC,MIL,KC,,,,,,SS/UTIL
128430-71182:Jeimer Candelario,128430-71182,3B/1B,Jeimer,Jeimer Candelario,Candelario,3.066666603,3,2000,SEA@LAA,LAA,SEA,,,,,,C/1B/3B/UTIL
128430-119313:Matthew Lugo,128430-119313,OF,Matthew,Matthew Lugo,Lugo,5.138709776,31,2000,SEA@LAA,LAA,SEA,,,,,,OF/UTIL
128430-101910:Connor Joe,128430-101910,1B/OF,Connor,Connor Joe,Joe,2.557142893,42,2000,SEA@LAA,SEA,LAA,,,,,,C/1B/OF/UTIL
128430-119335:Aaron Schunk,128430-119335,3B/2B/SS,Aaron,Aaron Schunk,Schunk,1.423529457,17,2000,ATL@ARI,ATL,ARI,,,,,,2B/3B/SS/UTIL
128430-158244:Yonny Hernandez,128430-158244,3B/2B,Yonny,Yonny Hernandez,Hernandez,,0,2000,NYM@SF,NYM,SF,,,,,,2B/3B/UTIL
128430-219699:Jesus Rodriguez,128430-219699,C,Jesus,Jesus Rodriguez,Rodriguez,,0,2000,NYM@SF,SF,NYM,,,,,,C/1B/UTIL
128430-119344:Grae Kessinger,128430-119344,SS/2B/3B,Grae,Grae Kessinger,Kessinger,,0,2000,NYM@SF,NYM,SF,O,Hamstring,,,,2B/3B/SS/UTIL
128430-228914:Tristin English,128430-228914,1B,Tristin,Tristin English,English,2.214285714,7,2000,ATL@ARI,ATL,ARI,,,,,,C/1B/UTIL
128430-119351:Jacob Amaya,128430-119351,SS/2B/3B,Jacob,Jacob Amaya,Amaya,2.57837842,37,2000,ATL@ARI,ARI,ATL,,,,,,2B/3B/SS/UTIL
128430-16951:Anthony Rendon,128430-16951,3B,Anthony,Anthony Rendon,Rendon,,0,2000,SEA@LAA,LAA,SEA,IL,Hip,,,,3B/UTIL
128430-119354:Kyren Paris,128430-119354,SS/2B/OF,Kyren,Kyren Paris,Paris,7.443181818,44,2000,SEA@LAA,LAA,SEA,,,,,,2B/SS/OF/UTIL
128430-181820:Brett Wisely,128430-181820,OF/2B/SS/3B,Brett,Brett Wisely,Wisely,4.961538462,26,2000,ATL@ARI,ATL,ARI,,,,,,2B/3B/SS/OF/UTIL
128430-119360:Pablo Abreu,128430-119360,OF,Pablo,Pablo Abreu,Abreu,,0,2000,MIL@KC,MIL,KC,,,,,,OF/UTIL
128430-181824:Osleivis Basabe,128430-181824,SS,Osleivis,Osleivis Basabe,Basabe,,0,2000,NYM@SF,SF,NYM,,,,,,SS/UTIL
128430-119362:Eduardo Garcia,128430-119362,SS,Eduardo,Eduardo Garcia,Garcia,,0,2000,MIL@KC,MIL,KC,DTD,Wrist,,,,SS/UTIL
128430-119364:Kameron Misner,128430-119364,OF,Kameron,Kameron Misner,Misner,6.569013999,71,2000,MIL@KC,KC,MIL,,,,,,OF/UTIL
128430-119371:Devin Mann,128430-119371,2B,Devin,Devin Mann,Mann,,0,2000,NYM@SF,SF,NYM,,,,,,2B/UTIL
128430-222803:Demetrio Crisantes,128430-222803,2B,Demetrio,Demetrio Crisantes,Crisantes,,0,2000,ATL@ARI,ARI,ATL,,,,,,2B/UTIL
128430-222802:Ryan Waldschmidt,128430-222802,OF,Ryan,Ryan Waldschmidt,Waldschmidt,,0,2000,ATL@ARI,ARI,ATL,,,,,,OF/UTIL
128430-222805:Blake Mitchell,128430-222805,C,Blake,Blake Mitchell,Mitchell,,0,2000,MIL@KC,KC,MIL,,,,,,C/1B/UTIL
128430-222804:Slade Caldwell,128430-222804,OF,Slade,Slade Caldwell,Caldwell,,0,2000,ATL@ARI,ARI,ATL,,,,,,OF/UTIL
128430-179801:Jared Young,128430-179801,1B/OF,Jared,Jared Young,Young,3.740000153,5,2000,NYM@SF,NYM,SF,,,,,,C/1B/OF/UTIL
128430-222815:Mike Boeve,128430-222815,3B,Mike,Mike Boeve,Boeve,,0,2000,MIL@KC,MIL,KC,,,,,,3B/UTIL
128430-119393:Robert Puason,128430-119393,SS,Robert,Robert Puason,Puason,,0,2000,HOU@ATH,ATH,HOU,,,,,,SS/UTIL
128430-222818:Leo De Vries,128430-222818,SS,Leo,Leo De Vries,De Vries,,0,2000,HOU@ATH,ATH,HOU,,,,,,SS/UTIL
128430-222817:Jesus Made,128430-222817,SS,Jesus,Jesus Made,Made,,0,2000,MIL@KC,MIL,KC,,,,,,SS/UTIL
128430-222816:Cooper Pratt,128430-222816,SS,Cooper,Cooper Pratt,Pratt,,0,2000,MIL@KC,MIL,KC,,,,,,SS/UTIL
128430-226912:John Rave,128430-226912,OF,John,John Rave,Rave,4.813888974,72,2000,MIL@KC,KC,MIL,,,,,,OF/UTIL
128430-222831:Jackson Cluff,128430-222831,SS,Jackson,Jackson Cluff,Cluff,,0,2000,NYM@SF,NYM,SF,,,,,,SS/UTIL
128430-119407:Sammy Siani,128430-119407,OF,Sammy,Sammy Siani,Siani,,0,2000,SEA@LAA,SEA,LAA,,,,,,OF/UTIL
128430-119408:Jihwan Bae,128430-119408,2B/OF,Jihwan,Jihwan Bae,Bae,4.215384557,13,2000,NYM@SF,NYM,SF,,,,,,2B/OF/UTIL
128430-116339:Abraham Toro,128430-116339,3B/1B/2B,Abraham,Abraham Toro,Toro,7.274025657,77,2000,MIL@KC,KC,MIL,,,,,,C/1B/2B/3B/UTIL
128430-226928:Jack Winkler,128430-226928,1B/2B/SS/3B,Jack,Jack Winkler,Winkler,2.171428544,14,2000,HOU@ATH,HOU,ATH,,,,,,C/1B/2B/3B/SS/UTIL
128430-222839:Colt Emerson,128430-222839,SS,Colt,Colt Emerson,Emerson,,0,2000,SEA@LAA,SEA,LAA,,,,,,SS/UTIL
128430-82553:Jose Siri,128430-82553,OF,Jose,Jose Siri,Siri,3.868750095,16,2000,SEA@LAA,LAA,SEA,,,,,,OF/UTIL
128430-222842:Michael Arroyo,128430-222842,2B,Michael,Michael Arroyo,Arroyo,,0,2000,SEA@LAA,SEA,LAA,,,,,,2B/UTIL
128430-119419:Hunter Bishop,128430-119419,OF,Hunter,Hunter Bishop,Bishop,,0,2000,NYM@SF,SF,NYM,,,,,,OF/UTIL
128430-222841:Lazaro Montes,128430-222841,OF,Lazaro,Lazaro Montes,Montes,,0,2000,SEA@LAA,SEA,LAA,,,,,,OF/UTIL
128430-119418:Jairo Pomares,128430-119418,OF,Jairo,Jairo Pomares,Pomares,,0,2000,NYM@SF,SF,NYM,,,,,,OF/UTIL
128430-222840:Jonny Farmelo,128430-222840,OF,Jonny,Jonny Farmelo,Farmelo,,0,2000,SEA@LAA,SEA,LAA,,,,,,OF/UTIL
128430-82556:Taylor Trammell,128430-82556,OF,Taylor,Taylor Trammell,Trammell,5.307692308,52,2000,HOU@ATH,HOU,ATH,,,,,,OF/UTIL
128430-119428:Will Wilson,128430-119428,2B/3B,Will,Will Wilson,Wilson,3.600000045,34,2000,SEA@LAA,SEA,LAA,,,,,,2B/3B/UTIL
128430-119432:Greg Jones,128430-119432,SS,Greg,Greg Jones,Jones,2,3,2000,MIL@KC,MIL,KC,,,,,,SS/UTIL
128430-201354:Brett Harris,128430-201354,3B,Brett,Brett Harris,Harris,5.021874905,32,2000,HOU@ATH,ATH,HOU,,,,,,3B/UTIL
128430-222860:Christian Moore,128430-222860,2B,Christian,Christian Moore,Moore,7.132075472,53,2000,SEA@LAA,LAA,SEA,,,,,,2B/UTIL
128430-164498:Ryan Bliss,128430-164498,2B,Ryan,Ryan Bliss,Bliss,0,1,2000,SEA@LAA,SEA,LAA,,,,,,2B/UTIL
128430-164499:A.J. Vukovich,128430-164499,3B,A.J.,A.J. Vukovich,Vukovich,,0,2000,ATL@ARI,ARI,ATL,,,,,,3B/UTIL
128430-164501:Cal Conley,128430-164501,SS,Cal,Cal Conley,Conley,,0,2000,ATL@ARI,ATL,ARI,,,,,,SS/UTIL
128430-203417:Nick Raposo,128430-203417,C,Nick,Nick Raposo,Raposo,,0,2000,SEA@LAA,SEA,LAA,,,,,,C/1B/UTIL
128430-82586:MJ Melendez,128430-82586,OF,MJ,MJ Melendez,Melendez,2.804347826,23,2000,NYM@SF,NYM,SF,,,,,,OF/UTIL
128430-113309:Josh Rojas,128430-113309,3B/2B/OF,Josh,Josh Rojas,Rojas,4.511594026,69,2000,MIL@KC,KC,MIL,,,,,,2B/3B/OF/UTIL
128430-38561:Chris Taylor,128430-38561,OF/3B/2B,Chris,Chris Taylor,Taylor,4.086206897,58,2000,SEA@LAA,LAA,SEA,,,,,,2B/3B/OF/UTIL
128430-222887:Christian Koss,128430-222887,SS/2B,Christian,Christian Koss,Koss,0,1,2000,NYM@SF,SF,NYM,,,,,,2B/SS/UTIL
128430-222886:Hayden Senger,128430-222886,C,Hayden,Hayden Senger,Senger,2.83636359,33,2000,NYM@SF,NYM,SF,,,,,,C/1B/UTIL
128430-21161:Yolmer Sanchez,128430-21161,2B,Yolmer,Yolmer Sanchez,Sanchez,,0,2000,SEA@LAA,LAA,SEA,,,,,,2B/UTIL
128430-82602:James Nelson,128430-82602,3B,James,James Nelson,Nelson,,0,2000,HOU@ATH,HOU,ATH,,,,,,3B/UTIL
128430-211631:DaShawn Keirsey Jr.,128430-211631,OF,DaShawn,DaShawn Keirsey Jr.,Keirsey Jr.,2.299999959,74,2000,ATL@ARI,ATL,ARI,,,,,,OF/UTIL
128430-82611:Akil Baddoo,128430-82611,OF,Akil,Akil Baddoo,Baddoo,3.071428571,7,2000,MIL@KC,MIL,KC,IL,Quadriceps,,,,OF/UTIL
128430-21172:Brandon Drury,128430-21172,1B/2B/3B,Brandon,Brandon Drury,Drury,,0,2000,MIL@KC,KC,MIL,,,,,,C/1B/2B/3B/UTIL
128430-165558:Tyler Whitaker,128430-165558,OF,Tyler,Tyler Whitaker,Whitaker,,0,2000,HOU@ATH,HOU,ATH,,,,,,OF/UTIL
128430-165567:Shay Whitcomb,128430-165567,3B/2B/OF,Shay,Shay Whitcomb,Whitcomb,1.864999962,20,2000,HOU@ATH,HOU,ATH,,,,,,2B/3B/OF/UTIL
128430-21183:Carlos Perez,128430-21183,C/1B,Carlos,Carlos Perez,Perez,,0,2000,HOU@ATH,HOU,ATH,,,,,,C/1B/UTIL
128430-165565:Peyton Wilson,128430-165565,2B,Peyton,Peyton Wilson,Wilson,,0,2000,MIL@KC,KC,MIL,,,,,,2B/UTIL
128430-165574:Daniel Vazquez,128430-165574,SS,Daniel,Daniel Vazquez,Vazquez,,0,2000,MIL@KC,KC,MIL,,,,,,SS/UTIL
128430-165575:Denzer Guzman,128430-165575,SS,Denzer,Denzer Guzman,Guzman,5.484615619,13,2000,SEA@LAA,LAA,SEA,,,,,,SS/UTIL
128430-165576:Adrian Placencia,128430-165576,SS,Adrian,Adrian Placencia,Placencia,,0,2000,SEA@LAA,LAA,SEA,,,,,,SS/UTIL
128430-188114:Connor Kaiser,128430-188114,SS,Connor,Connor Kaiser,Kaiser,2.018181888,11,2000,MIL@KC,KC,MIL,,,,,,SS/UTIL
128430-165593:Jose Ramos,128430-165593,OF,Jose,Jose Ramos,Ramos,,0,2000,NYM@SF,NYM,SF,,,,,,OF/UTIL
128430-203490:Steward Berroa,128430-203490,OF,Steward,Steward Berroa,Berroa,4.5,2,2000,MIL@KC,MIL,KC,IL,Shoulder,,,,OF/UTIL
128430-165606:Tyler Black,128430-165606,1B/3B/OF,Tyler,Tyler Black,Black,6.140000153,5,2000,MIL@KC,MIL,KC,,,,,,C/1B/3B/OF/UTIL
128430-165604:Jeferson Quero,128430-165604,C,Jeferson,Jeferson Quero,Quero,3,1,2000,MIL@KC,MIL,KC,,,,,,C/1B/UTIL
128430-165622:Jheremy Vargas,128430-165622,SS,Jheremy,Jheremy Vargas,Vargas,,0,2000,MIL@KC,MIL,KC,,,,,,SS/UTIL
128430-165629:JT Schwartz,128430-165629,1B,JT,JT Schwartz,Schwartz,,0,2000,NYM@SF,NYM,SF,,,,,,C/1B/UTIL
128430-52995:Luke Maile,128430-52995,C,Luke,Luke Maile,Maile,4.607999878,25,2000,MIL@KC,KC,MIL,,,,,,C/1B/UTIL
128430-165643:Zack Gelof,128430-165643,2B,Zack,Zack Gelof,Gelof,5.496666463,30,2000,HOU@ATH,ATH,HOU,,,,,,2B/UTIL
128430-165644:Pedro Pineda,128430-165644,OF,Pedro,Pedro Pineda,Pineda,,0,2000,HOU@ATH,ATH,HOU,,,,,,OF/UTIL
128430-206608:Nacho Alvarez Jr.,128430-206608,SS/2B/3B,Nacho,Nacho Alvarez Jr.,Alvarez Jr.,5.984482864,58,2000,ATL@ARI,ATL,ARI,,,,,,2B/3B/SS/UTIL
128430-165652:Yhoswar Garcia,128430-165652,OF,Yhoswar,Yhoswar Garcia,Garcia,,0,2000,MIL@KC,MIL,KC,,,,,,OF/UTIL
128430-165662:Euribiel Angeles,128430-165662,SS,Euribiel,Euribiel Angeles,Angeles,,0,2000,HOU@ATH,ATH,HOU,,,,,,SS/UTIL
128430-70435:Ben Gamel,128430-70435,OF,Ben,Ben Gamel,Gamel,,0,2000,ATL@ARI,ATL,ARI,,,,,,OF/UTIL
128430-209703:Grant McCray,128430-209703,OF,Grant,Grant McCray,McCray,1.572727203,22,2000,NYM@SF,SF,NYM,,,,,,OF/UTIL
128430-165679:Milkar Perez,128430-165679,3B,Milkar,Milkar Perez,Perez,,0,2000,SEA@LAA,SEA,LAA,,,,,,3B/UTIL
128430-195378:Tyler Fitzgerald,128430-195378,SS/2B/OF,Tyler,Tyler Fitzgerald,Fitzgerald,5.983333164,72,2000,NYM@SF,SF,NYM,,,,,,2B/SS/OF/UTIL
128430-193328:Wade Meckler,128430-193328,OF,Wade,Wade Meckler,Meckler,,0,2000,SEA@LAA,LAA,SEA,,,,,,OF/UTIL
128430-165681:Starlin Aguilar,128430-165681,3B,Starlin,Starlin Aguilar,Aguilar,,0,2000,SEA@LAA,SEA,LAA,,,,,,3B/UTIL
128430-165685:Aeverson Arteaga,128430-165685,SS,Aeverson,Aeverson Arteaga,Arteaga,,0,2000,NYM@SF,SF,NYM,,,,,,SS/UTIL
128430-163642:Alberto Rodriguez,128430-163642,OF,Alberto,Alberto Rodriguez,Rodriguez,,0,2000,MIL@KC,KC,MIL,,,,,,OF/UTIL
128430-165690:Brett Auerbach,128430-165690,C,Brett,Brett Auerbach,Auerbach,,0,2000,NYM@SF,SF,NYM,,,,,,C/1B/UTIL
128430-119621:Luis Matos,128430-119621,OF,Luis,Luis Matos,Matos,7.591228284,57,2000,MIL@KC,MIL,KC,,,,,,OF/UTIL
128430-119623:Alex Ramirez,128430-119623,OF,Alex,Alex Ramirez,Ramirez,,0,2000,NYM@SF,NYM,SF,,,,,,OF/UTIL
128430-163669:Bryan Lavastida,128430-163669,C,Bryan,Bryan Lavastida,Lavastida,,0,2000,HOU@ATH,ATH,HOU,,,,,,C/1B/UTIL
128430-165724:Dasan Brown,128430-165724,OF,Dasan,Dasan Brown,Brown,,0,2000,MIL@KC,MIL,KC,,,,,,OF/UTIL
128430-163694:Eddys Leonard,128430-163694,SS,Eddys,Eddys Leonard,Leonard,,0,2000,MIL@KC,MIL,KC,,,,,,SS/UTIL
128430-228207:Colby Thomas,128430-228207,OF,Colby,Colby Thomas,Thomas,6.459183673,49,2000,HOU@ATH,ATH,HOU,,,,,,OF/UTIL
128430-203639:CJ Alexander,128430-203639,3B/1B,CJ,CJ Alexander,Alexander,1.5,6,2000,HOU@ATH,HOU,ATH,,,,,,C/1B/3B/UTIL
128430-209786:Niko Kavadas,128430-209786,1B,Niko,Niko Kavadas,Kavadas,1.5,10,2000,SEA@LAA,LAA,SEA,,,,,,C/1B/UTIL
128430-180095:Will Brennan,128430-180095,OF,Will,Will Brennan,Brennan,1.5,6,2000,NYM@SF,SF,NYM,,,,,,OF/UTIL
128430-102285:Cristian Pache,128430-102285,OF,Cristian,Cristian Pache,Pache,,0,2000,NYM@SF,NYM,SF,,,,,,OF/UTIL
128430-102288:Drew Waters,128430-102288,OF,Drew,Drew Waters,Waters,5.280555725,72,2000,MIL@KC,KC,MIL,,,,,,OF/UTIL
128430-102322:Nick Madrigal,128430-102322,2B/3B,Nick,Nick Madrigal,Madrigal,,0,2000,SEA@LAA,LAA,SEA,,,,,,2B/3B/UTIL
128430-102339:Diego Cartaya,128430-102339,C,Diego,Diego Cartaya,Cartaya,,0,2000,NYM@SF,SF,NYM,,,,,,C/1B/UTIL
128430-102346:Jordyn Adams,128430-102346,OF,Jordyn,Jordyn Adams,Adams,0.320000005,10,2000,MIL@KC,MIL,KC,,,,,,OF/UTIL
128430-13262:Jurickson Profar,128430-13262,OF,Jurickson,Jurickson Profar,Profar,11.95875015,80,2000,ATL@ARI,ATL,ARI,NA,Suspension,,,,OF/UTIL
128430-80847:Mike Tauchman,128430-80847,OF,Mike,Mike Tauchman,Tauchman,8.922580514,93,2000,NYM@SF,NYM,SF,O,Knee,,,,OF/UTIL
128430-80852:Ildemaro Vargas,128430-80852,2B/SS/3B/OF,Ildemaro,Ildemaro Vargas,Vargas,13.46666718,3,2000,ATL@ARI,ARI,ATL,,,,,,2B/3B/SS/OF/UTIL
128430-38872:Jesse Winker,128430-38872,OF,Jesse,Jesse Winker,Winker,6.830769466,26,2000,NYM@SF,NYM,SF,,,,,,OF/UTIL
128430-102360:Connor Scott,128430-102360,OF,Connor,Connor Scott,Scott,,0,2000,MIL@KC,KC,MIL,,,,,,OF/UTIL
128430-102367:Ronny Mauricio,128430-102367,2B/3B/SS,Ronny,Ronny Mauricio,Mauricio,5.7999998,61,2000,NYM@SF,NYM,SF,,,,,,2B/3B/SS/UTIL
128430-102384:Jeremy Eierman,128430-102384,SS,Jeremy,Jeremy Eierman,Eierman,,0,2000,HOU@ATH,ATH,HOU,,,,,,SS/UTIL
128430-180208:Miles Mastrobuoni,128430-180208,2B/3B/SS/OF,Miles,Miles Mastrobuoni,Mastrobuoni,4.25974026,77,2000,SEA@LAA,SEA,LAA,IL,Calf,,,,2B/3B/SS/OF/UTIL
128430-102390:Travis Swaggerty,128430-102390,OF,Travis,Travis Swaggerty,Swaggerty,,0,2000,NYM@SF,NYM,SF,,,,,,OF/UTIL
